session_id,frame_index,label,source_frame_path,roi_path,roi_x1,roi_y1,roi_x2,roi_y2,image_sha256
session_20260709_192315,54,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000054.jpg,crops/session_20260709_192315/000054.png,940,36,1620,100,9f7a9272e6a229f612efd75bcb15ae9f97979b35216d76a4a6f792ff74c1d6c5
session_20260709_192315,55,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000055.jpg,crops/session_20260709_192315/000055.png,940,36,1620,100,0f583ea6d5271964302d9f842bf3f0b52b79150cf3acd779b7e4e38bc6371cb7
session_20260709_192315,56,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000056.jpg,crops/session_20260709_192315/000056.png,940,36,1620,100,ea67f68b530d11ea0c800aef5ba6080f427b8ac0129bd8547715c56bd29e270a
session_20260709_192315,57,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000057.jpg,crops/session_20260709_192315/000057.png,940,36,1620,100,3f46b9b30bc46cd471f4191d749e79d1cac8b80acb6f23712b746289bc78d3c4
session_20260709_192315,58,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000058.jpg,crops/session_20260709_192315/000058.png,940,36,1620,100,067d1c68db26dab16df63558fcec7b0c3dc2c255492c4790ee58719c402ae850
session_20260709_192315,59,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000059.jpg,crops/session_20260709_192315/000059.png,940,36,1620,100,9b600f2208d190026e3438c3b8ef0ff478c11b92ed976a9a44400809e16eb301
session_20260709_192315,60,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000060.jpg,crops/session_20260709_192315/000060.png,940,36,1620,100,08e8b37ee777f8395c4c6b9eb74e0ce97a960d4d1f0ae319ade30ee69b0cccb4
session_20260709_192315,61,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000061.jpg,crops/session_20260709_192315/000061.png,940,36,1620,100,01e68ee1d047009fa298c7d3581727d919b1944930152430bac8003b08a961b2
session_20260709_192315,62,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000062.jpg,crops/session_20260709_192315/000062.png,940,36,1620,100,3c0db27d32d024ff73fb4e70a504952017d174752ea61f474e4d3be44b93efd1
session_20260709_192315,63,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000063.jpg,crops/session_20260709_192315/000063.png,940,36,1620,100,70a1c6aec1c06c4964c609754a4030ed7cc40a9485bdbb9b75784360035f10c8
session_20260709_192315,64,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000064.jpg,crops/session_20260709_192315/000064.png,940,36,1620,100,e74ccaaa9d8bdb38a6a4e02a6e6c5004b533c12b1cfc07d8a14d11bac8462498
session_20260709_192315,65,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000065.jpg,crops/session_20260709_192315/000065.png,940,36,1620,100,d796b89a3264670f3ef5e063870a02cb188f12b7f1dfa956d4fe8c4472b28c89
session_20260709_192315,66,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000066.jpg,crops/session_20260709_192315/000066.png,940,36,1620,100,f2176ecf28832eb9c07e3e6f91033a23a9ea59681f10e8b39450b537fc6b7bde
session_20260709_192315,67,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000067.jpg,crops/session_20260709_192315/000067.png,940,36,1620,100,0597b34132f47c2214e60a7ec67efc8be00b7d4a745bcf4b0a981ac843ad00e4
session_20260709_192315,68,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000068.jpg,crops/session_20260709_192315/000068.png,940,36,1620,100,4c3287ff9c560c56c0a5060972a368a940e5f2848cb26f8ea866cf9571b07c24
session_20260709_192315,69,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000069.jpg,crops/session_20260709_192315/000069.png,940,36,1620,100,a99c158ee7b83e2497e68cd8cc7b919da324f4eaab231ce19cdd825d18517e0b
session_20260709_192315,70,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000070.jpg,crops/session_20260709_192315/000070.png,940,36,1620,100,aea4be82636dd5e42cffa3e3769393b11762664e722126ad9bff4c342871100e
session_20260709_192315,71,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000071.jpg,crops/session_20260709_192315/000071.png,940,36,1620,100,fe3f6a7d0544c2b78b45758e6588573b2ad7b7277833dee31a1fc4d95403d4b4
session_20260709_192315,72,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000072.jpg,crops/session_20260709_192315/000072.png,940,36,1620,100,779f9fe64f3b80e1531bacd24a15345bfa33a693af02d98c0d7614c7aef665af
session_20260709_192315,73,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000073.jpg,crops/session_20260709_192315/000073.png,940,36,1620,100,2798d7776fb0c038faea8d6f6499ac04667c9776c406488e2b47b6be2e798bb6
session_20260709_192315,74,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000074.jpg,crops/session_20260709_192315/000074.png,940,36,1620,100,c7548cd55531063032cc5fd573d0ac4ddeed6ef093a38ee879329a9f935664bb
session_20260709_192315,75,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000075.jpg,crops/session_20260709_192315/000075.png,940,36,1620,100,22e86e07bc097d6f4220dbe871447ce2555831d33c778bcb54715c917d277301
session_20260709_192315,76,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000076.jpg,crops/session_20260709_192315/000076.png,940,36,1620,100,4825271e7eb90f83ede7d8a5302209b3b6a8027abc80e369afcf83ea18c84471
session_20260709_192315,77,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000077.jpg,crops/session_20260709_192315/000077.png,940,36,1620,100,5e37591999eddc748ef4b94ab2dd90113a8175458540c57408c19a3ff0f93146
session_20260709_192315,78,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000078.jpg,crops/session_20260709_192315/000078.png,940,36,1620,100,72a2f2143f616e6d7fc88bf525728f3c1c1c36fe12923a94224151c430bca5e4
session_20260709_192315,79,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000079.jpg,crops/session_20260709_192315/000079.png,940,36,1620,100,ea917b3afea3707557d637fdfb5fb745b21badade13a1b5e632fc10f7aec5ae6
session_20260709_192315,80,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000080.jpg,crops/session_20260709_192315/000080.png,940,36,1620,100,a7c49a1bd84a2650e5d5cb7faf29b13f39bb2dfe1cb78384435b52942b9e7398
session_20260709_192315,81,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000081.jpg,crops/session_20260709_192315/000081.png,940,36,1620,100,0caeec2d6687c70bfeb1de5fc32bff6854fc3e090b6c967070aef8597f9c59a7
session_20260709_192315,82,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000082.jpg,crops/session_20260709_192315/000082.png,940,36,1620,100,fd86a2176f205a5117bb1c65f4d3b374401b5cb986a73fbed85ed9c289704bc5
session_20260709_192315,83,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000083.jpg,crops/session_20260709_192315/000083.png,940,36,1620,100,b069e58410493940bc0a539eb6bb75d96b92d58eadfabdba85ecf01281bf88ee
session_20260709_192315,84,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000084.jpg,crops/session_20260709_192315/000084.png,940,36,1620,100,98b97be832987c485ff0ecb14bf906a1ddaa9cf24b80590d6bd2689e709a0332
session_20260709_192315,85,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000085.jpg,crops/session_20260709_192315/000085.png,940,36,1620,100,674481197fbe3fcfd5919f9d98c07b8a4ab2b766820003668f368bbce27b693c
session_20260709_192315,86,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000086.jpg,crops/session_20260709_192315/000086.png,940,36,1620,100,6ecd5f525ec95523c556a71ce1e8c4c5d18ae1889a27ae846f258563018a5416
session_20260709_192315,87,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000087.jpg,crops/session_20260709_192315/000087.png,940,36,1620,100,9feba89ed2f1b57573fa148bb54363d4f858f6051cc7e935d709d32eed7b1129
session_20260709_192315,88,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000088.jpg,crops/session_20260709_192315/000088.png,940,36,1620,100,07f8c406765d4228bab351f87a82b57a35a6cee7d2177de72fd01d8bca3d92ba
session_20260709_192315,89,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000089.jpg,crops/session_20260709_192315/000089.png,940,36,1620,100,db13d8bcc853dba9392784e8701d27c28a02a6ebf0373b0321e4ddf48c5c3a80
session_20260709_192315,90,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000090.jpg,crops/session_20260709_192315/000090.png,940,36,1620,100,776a1e6e43da3d720b31dee2b6b4b30a618c9a64a98ab3e0ae6700dd576cbe4c
session_20260709_192315,91,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000091.jpg,crops/session_20260709_192315/000091.png,940,36,1620,100,5a85ac82d9bf69d7b03f7fa8fe1d0c6e146777c912dfc35e9caf316cfe4831d9
session_20260709_192315,92,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000092.jpg,crops/session_20260709_192315/000092.png,940,36,1620,100,160bf68c69d6ffd3468d5ad1f210fd90ebe707ce636b11fbe6450752191ec643
session_20260709_192315,93,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000093.jpg,crops/session_20260709_192315/000093.png,940,36,1620,100,1f994b1f13d65dbd72cba0fd6eaa708450fad42cd77a3012acdce444ab806264
session_20260709_192315,94,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000094.jpg,crops/session_20260709_192315/000094.png,940,36,1620,100,57b0b5c2f947913630c4d4e04443a318a5b7e54c27c3e17897e465ade0fd8875
session_20260709_192315,95,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000095.jpg,crops/session_20260709_192315/000095.png,940,36,1620,100,3d0788f7d3236a99cb76b82ca10755274f75f17637fee63f56e00b79174ecb12
session_20260709_192315,96,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000096.jpg,crops/session_20260709_192315/000096.png,940,36,1620,100,0766f54b687c964e9005bd2fa6d130f2249d586890fbc9775e9a0594d79ae232
session_20260709_192315,97,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000097.jpg,crops/session_20260709_192315/000097.png,940,36,1620,100,ffefd2fe30e1f76d5e81983837d314374f20e3d1e20a3ef1c35f8a3be33bd1a9
session_20260709_192315,98,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000098.jpg,crops/session_20260709_192315/000098.png,940,36,1620,100,3aa3c33369f66f0658e111c4c8b437476e935ec721545f657d6b7d4afcfa009b
session_20260709_192315,99,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000099.jpg,crops/session_20260709_192315/000099.png,940,36,1620,100,6ee527c02b7e71161a857fda0e89e8dd0f6d251871518b4d8ce52c8c3da12952
session_20260709_192315,100,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000100.jpg,crops/session_20260709_192315/000100.png,940,36,1620,100,a15f51093a8d6568c92c642ad4cfe81ae7eb297ba2b4268dadd9b374c93a00c9
session_20260709_192315,101,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000101.jpg,crops/session_20260709_192315/000101.png,940,36,1620,100,ae93df3a34d676399629d71a8081e82dd7cee39c351f097a214aea86e08f1753
session_20260709_192315,102,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000102.jpg,crops/session_20260709_192315/000102.png,940,36,1620,100,cf13f727f6f9fcda32524ecae9d88d744147844b21a9112804bfbc68db63241b
session_20260709_192315,103,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000103.jpg,crops/session_20260709_192315/000103.png,940,36,1620,100,1fadf1a12e1cbbca2872b814e4f192629b1819e36f7211a9371012dc9309e664
session_20260709_192315,104,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000104.jpg,crops/session_20260709_192315/000104.png,940,36,1620,100,ecc0c43fe0fcdde7e0e36f82459c817c7386fab800f2fe5e381b35d5520f6db9
session_20260709_192315,105,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000105.jpg,crops/session_20260709_192315/000105.png,940,36,1620,100,0d4b6c5be7b7034d48332771afe37404acb2c6ea4c7019460616e7e74e73b424
session_20260709_192315,106,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000106.jpg,crops/session_20260709_192315/000106.png,940,36,1620,100,8433314356cbfbcbbc9955cbf17082ea0b40fc203a0e109c5a28be0d7f52ce09
session_20260709_192315,107,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000107.jpg,crops/session_20260709_192315/000107.png,940,36,1620,100,31f5430c655e6d3277dc81cfaf2006e244d2a20bba247c8b01cebc1003eb060d
session_20260709_192315,108,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000108.jpg,crops/session_20260709_192315/000108.png,940,36,1620,100,151a1572bd936366e3a05bbf239a63f12ce3b93e12035980ccea43658a11b3cc
session_20260709_192315,109,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000109.jpg,crops/session_20260709_192315/000109.png,940,36,1620,100,e219fe29b35779c47de80454fcc03cdbe9df02eeeec2fa90b1898138d9197506
session_20260709_192315,110,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000110.jpg,crops/session_20260709_192315/000110.png,940,36,1620,100,b5ef364598949b055e7ba9ff69664f3f6cc803fa87538289b013a7c11f2599dd
session_20260709_192315,111,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000111.jpg,crops/session_20260709_192315/000111.png,940,36,1620,100,eab66f1534b18634551a1e82675112aad61a85695fd42063f479142b8a857a21
session_20260709_192315,112,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000112.jpg,crops/session_20260709_192315/000112.png,940,36,1620,100,e5b2009ba9fb3ea713b875aba5ac684cfc618fd92b2b26fc345b66d2918382fd
session_20260709_192315,113,WAITING_IN_PROGRESS,assets/replay/sessions/session_20260709_192315/frames/000113.jpg,crops/session_20260709_192315/000113.png,940,36,1620,100,87190d4c2e8592ffc3253f7e7e7b19075dc858f6a5048591df61608a53f8b2f3
